"id";"utca";"cityid";"cityname";"from_date";"to_date";"geom"
1333941;"Közraktár utca";2693;"Budapest IX. kerület";"1901-02-28";"";"0105000020E610000027000000010200000004000000977B37CC86113340357FA72446BD474029907EA081113340ABA399DD49BD4740DF3E613F7A113340E4DDEC6A4DBD47408B4BFA207011334036A2C56350BD47400102000000040000001B7FA2B261113340EF7F362850BD4740DD346C4A68113340F5B86FB54EBD47401B9C887E6D11334008CE740A4DBD4740CF3B044477113340E793707C48BD47400102000000020000008B4BFA207011334036A2C56350BD4740CF3B044477113340E793707C48BD4740010200000002000000EB0E73936211334080D6FCF84BBD47401B7FA2B261113340EF7F362850BD4740010200000002000000349CD77D6C1133401BA43BE356BD47408B4BFA207011334036A2C56350BD47400102000000040000006F0ED76A0F11334060BD9BB866BD4740ABB9371A1B1133409972744B61BD4740B728B34126113340F459547A5CBD47402C05EE8A2A1133409CD20B885ABD47400102000000020000008753E6E61B113340723CFABA67BD4740D053D3E4181133405393E00D69BD4740010200000003000000A2FC93AE4F1133408EB344C252BD47400D18247D5A113340C6EC1B4E4FBD4740EB0E73936211334080D6FCF84BBD47400102000000020000001B7FA2B261113340EF7F362850BD4740FEADAE5461113340353A313553BD4740010200000002000000A2FC93AE4F1133408EB344C252BD47401B7FA2B261113340EF7F362850BD47400102000000020000008B4BFA207011334036A2C56350BD4740FEADAE5461113340353A313553BD47400102000000040000002C05EE8A2A1133409CD20B885ABD474094FF249930113340D333BDC458BD474033F4F4B63E1133406F6017EA55BD4740A2FC93AE4F1133408EB344C252BD4740010200000007000000FEADAE5461113340353A313553BD4740269F68684D113340FDE6B45D57BD4740CD7E38A34111334025A2A9E859BD47401336F22F38113340A7BC0CB55CBD474017128B732F1133408208CC9E5FBD4740FA23B1492311334049F7CEC364BD47408753E6E61B113340723CFABA67BD474001020000000200000005BC71F7DE103340FB31F7DA7DBD4740F62FA41EFD103340AF3B82C06FBD47400102000000030000001ECEB2DDF3103340DF9A85877ABD4740A6D01ED4EA1033400DF90C4D7EBD474051DDB7B5E0103340CF58EA0F83BD4740010200000003000000D33A600D061133407CF2B0506BBD474041AA17320D113340C56867E267BD47406F0ED76A0F11334060BD9BB866BD4740010200000002000000D053D3E4181133405393E00D69BD4740B011D264101133406F3EBF396DBD4740010200000002000000F62FA41EFD103340AF3B82C06FBD4740D33A600D061133407CF2B0506BBD4740010200000002000000B011D264101133406F3EBF396DBD47401ECEB2DDF3103340DF9A85877ABD47400102000000030000006187D62F7D1033409C4132D3ACBD4740A961646E6310334050CD40C0B5BD47400C2659E25C103340A2ABBE04B8BD474001020000000300000007A2DDD737103340DCAC0B89C5BD47408764123F101033407097FDBAD3BD4740066A8C310B1033402ED0494AD5BD4740010200000003000000066A8C310B1033402ED0494AD5BD4740BE8575E3DD0F3340269419CAE4BD4740D30847DAD70F3340D147CFE3E6BD47400102000000020000000C2659E25C103340A2ABBE04B8BD47409E3AA0B657103340C54D57C1B9BD47400102000000020000009E3AA0B657103340C54D57C1B9BD474007A2DDD737103340DCAC0B89C5BD4740010200000004000000D30847DAD70F3340D147CFE3E6BD47409411BCC6D30F3340C5DB943CE8BD474065564A2AAE0F334041FA8106F6BD4740798A66AF880F33404630C4A002BE4740010200000003000000866B5ACE4A0F33405AF0A2AF20BE474000E5EFDE510F33408C86E7001CBE47408400CFAC5B0F3340B9EF62AB15BE4740010200000002000000952309675C0F3340B3B3E89D0ABE4740930E208D540F33406616A1D80ABE4740010200000002000000012B2C5D660F33409CE7E3350ABE4740952309675C0F3340B3B3E89D0ABE4740010200000005000000B4F7F3B74E0F33404BCD1E6805BE47401EA27664510F334021D8A7D205BE47403F389F3A560F33404AE18B4006BE4740F70FD88B570F334038D2BE5E06BE47404563EDEF6C0F33403E8FF6E406BE47400102000000020000004563EDEF6C0F33403E8FF6E406BE4740AD7A0ACA7E0F33408056AA5505BE4740010200000004000000AD7A0ACA7E0F33408056AA5505BE47401D554D10750F3340AE72B21E08BE474033B044566D0F33408A96975709BE4740012B2C5D660F33409CE7E3350ABE4740010200000002000000012B2C5D660F33409CE7E3350ABE47404563EDEF6C0F33403E8FF6E406BE4740010200000003000000798A66AF880F33404630C4A002BE4740B13F3F42830F334069D25C5D04BE4740AD7A0ACA7E0F33408056AA5505BE4740010200000005000000AD7A0ACA7E0F33408056AA5505BE4740BE4C1421750F3340549742D609BE47409995928A6B0F33401D3059260DBE4740858549A7640F3340042AD2B30FBE47408400CFAC5B0F3340B9EF62AB15BE47400102000000040000008400CFAC5B0F3340B9EF62AB15BE47401CC75922610F3340470B2B700DBE4740F1136289620F3340358CCC6D0CBE4740012B2C5D660F33409CE7E3350ABE474001020000000200000077FE486CD2103340E68013C083BD474005BC71F7DE103340FB31F7DA7DBD474001020000000400000051DDB7B5E0103340CF58EA0F83BD47408A7E2370DA10334039036DBC85BD4740059F8B2BD31033405AFBF14D89BD4740BD5065BDBD1033404F9E680D94BD47400102000000040000006187D62F7D1033409C4132D3ACBD474007B5DFDA89103340D5CE30B5A5BD4740B4CC7DCDCD103340F79D150786BD474077FE486CD2103340E68013C083BD4740010200000004000000BD5065BDBD1033404F9E680D94BD4740F61CA21BAB10334068DB7A979CBD474009CAC8B491103340168A743FA7BD47406187D62F7D1033409C4132D3ACBD4740"
1333942;"''";2693;"Budapest IX. kerület";"";"1874-02-19";"0105000020E61000000200000001020000000200000021E3F6706E103340A4E8DC4834BE474080A20D1BC0103340ACC3769C47BE474001020000000700000080A20D1BC0103340ACC3769C47BE474000B10001C61033406ACEB00749BE4740A2E018B8F21033407685E39E53BE47400FB56D18051133402019BCF957BE474031B0332A151133401EF3A6C75BBE4740E8E390C3161133408FC2F5285CBE4740A6304A2B19113340B9F9EBBA5CBE4740"
1333942;"Köztelek utca";2693;"Budapest IX. kerület";"1874-02-19";"";"0105000020E61000000200000001020000000200000021E3F6706E103340A4E8DC4834BE474080A20D1BC0103340ACC3769C47BE474001020000000700000080A20D1BC0103340ACC3769C47BE474000B10001C61033406ACEB00749BE4740A2E018B8F21033407685E39E53BE47400FB56D18051133402019BCF957BE474031B0332A151133401EF3A6C75BBE4740E8E390C3161133408FC2F5285CBE4740A6304A2B19113340B9F9EBBA5CBE4740"
1333943;"Külső Mester utca";2693;"Budapest IX. kerület";"2007-04-04";"";"0105000020E610000002000000010200000003000000E9995E622C193340FA4097152FBA47407B1CBC653D193340B714466925BA474017FF2DB76A1933400BCD1A61F6B94740010200000017000000E9995E622C193340FA4097152FBA4740BB9FAE4912193340D1E4075339BA474055E531B9071933406907B7103FBA47400DA0843EFD1833402B95A6F743BA4740A5710399F8183340536A40CE45BA4740D1D446D0F3183340C93846B247BA47406125D52DF1183340AB3308BD48BA47406245B2ECEE183340CEC133A149BA47409EB64604E3183340430E000B4FBA474082131B3DC8183340F42B42565CBA474007335CD3721833400E64E2FB87BA4740E62CA2DC6C183340EE3EC7478BBA4740AB98A5F85318334081994A9A9ABA474032D758784D183340CDE26A099EBA4740E21236F22F1833408ABC9B5DADBA4740F44D9A0645173340DDFCD01621BB47400753DED8FD16334046E460DB47BB474007ABFB11D0163340A5F21BCB60BB4740FA997ADD2216334071917BBABABB47408DB1B8A40F16334078B988EFC4BB474079A16FC10816334017010462C8BB47406560D339F5153340B90DB44CD0BB47409768DA0FC21533406F0AD05BE1BB4740"
1333944;"Kvassay Jenő út";2693;"Budapest IX. kerület";"1931-07-14";"";"0105000020E6100000140000000102000000070000002EC088C78F123340682096CD1CBB474009A87004A912334013E346DB42BB474095DD27A2BA123340756E7FD360BB4740375A69ADC3123340C8E5E4EA6CBB47409983FB5CC812334066C5CB2E73BB47400342EBE1CB123340F3E90CE775BB474042052C5ED11233406ECB36267ABB4740010200000002000000561C188A85133340FA4674CFBABB47404A65E5F27A1333409C8C2AC3B8BB4740010200000003000000C850042791133340617AB1E6B6BB4740998235CEA61333400B0E8A41BBBB474043A9BD88B613334057714FFCBDBB4740010200000002000000E25CC30C8D133340B21EAD20BCBB4740561C188A85133340FA4674CFBABB474001020000000500000088742E7BC8123340AF58688C7BBB474086EFB380BF12334083D83E8974BB474009F9A067B31233402DBC81B861BB47402AC58EC6A112334001309E4143BB47408B57B494871233400FD594641DBB474001020000000800000034034B64D51233404F368A517CBB47405CAAD216D71233408401953B7DBB474058CE39D3DF1233401DCE572481BB4740569BFF571D133340F19073AC9CBB474071F8EEA0231333405B69087D9FBB47405949D0042F13334023168CA5A3BB47402832CE3A3E133340F299EC9FA7BB4740BF993D755113334049490F43ABBB474001020000000200000042052C5ED11233406ECB36267ABB474034034B64D51233404F368A517CBB474001020000000C0000004A65E5F27A1333409C8C2AC3B8BB47401BE038DF3E1333400135B56CADBB474080F854A934133340F61CA21BABBB47406F5C10DB2713334010B3976DA7BB4740E1D231E719133340595D9896A2BB47407B2C222F10133340EB573A1F9EBB47407724A82BE912334053A2DB018DBB4740D37E106ED71233405131CEDF84BB47407E231521D012334012DE1E8480BB47401ADAA5B2CD123340181758117FBB4740A99AC530CC123340DD184C0D7EBB474088742E7BC8123340AF58688C7BBB4740010200000002000000BF993D755113334049490F43ABBB4740C850042791133340617AB1E6B6BB474001020000000300000000917EFB3A143340B9E2E2A8DCBB474013382394081433407D7901F6D1BB47406C7C26FBE71333400947DAD7CBBB47400102000000060000001BE3795F4B1433409C2B9496DBBB4740042967DE601433409947FE60E0BB4740494DBB9866143340167D4FF6E0BB47400A4B3CA06C143340222B099AE0BB474025F0E258721433409AA95A1CDFBB47400AF8904B7714334060B1868BDCBB47400102000000080000001BE3795F4B1433409C2B9496DBBB4740D9C81A9A57143340F3EE2312E0BB474083B2DFC95D1433408CEF3092E2BB4740A50CC11660143340686F3A13E4BB4740D8559286641433405A2BDA1CE7BB474072288DE266143340EEE478AAE8BB47404270A65368143340A0B7C205EABB474083CFC59569143340BD265AA8EBBB47400102000000070000009BC69BA15D143340ABBB687EEBBB47402482CC295C14334018ACDD1BE8BB47404F2157EA59143340C09A5EBDE5BB4740B07DB72F561433405CAD1397E3BB474095EC7D4F5114334099B78F81E1BB474099C81693481433401D2C5217DFBB474000917EFB3A143340B9E2E2A8DCBB4740010200000002000000DF3DF669CB133340A372B8FBC1BB4740BD659824E013334071F618F6C5BB47400102000000040000006C7C26FBE71333400947DAD7CBBB4740598638D6C513334012369776C5BB474037BCC568C21333404E3ADBEDC4BB47406CC0D65BB91333408AFC9F68C3BB4740010200000004000000BD659824E013334071F618F6C5BB47407DE2A5400B143340D29D712BCEBB4740FA51C36D23143340C99A47B4D3BB47401BE3795F4B1433409C2B9496DBBB474001020000000200000043A9BD88B613334057714FFCBDBB47409E31827CBF1333406EDBF7A8BFBB4740010200000003000000BE816ED4AF133340678819D0C1BB4740E95F3711A213334039F64773BFBB4740E25CC30C8D133340B21EAD20BCBB47400102000000030000009E31827CBF1333406EDBF7A8BFBB47405E6B4A0DC813334097827F5BC1BB4740DF3DF669CB133340A372B8FBC1BB47400102000000020000006CC0D65BB91333408AFC9F68C3BB4740BE816ED4AF133340678819D0C1BB4740"
1333945;"Laczkovich utca";2693;"Budapest IX. kerület";"1900-10-11";"";"0105000020E6100000040000000102000000020000005C63867C86123340E38519BF95BB4740821DFF0582123340D959999592BB4740010200000002000000FEC8BE750F1233403842507F07BC4740B15FC1470E12334024A58FAFF3BB474001020000001200000019B4EB39441333401ECB715DE7BB4740ECACCC4A4913334091EEE714E4BB4740626AA6D6561333407E88B25CDBBB4740FBF664B444133340D9976C3CD8BB4740CF4FCCD5EA1233402FEDE588C6BB4740DD34C703DB123340493B246BC3BB47400C6DA57CAD123340E2D693AFBABB47405B69087D9F1233406765FB90B7BB4740E75086AA981233406E484849B4BB4740BFA9FEF79612334004CCD7C0B1BB4740B2B38DE4971233407D7E73DAAEBB47408D19F2199A123340789961A3ACBB47405C412ECC9D123340C1B3F3ECA8BB4740AF53F6A79E1233404656C8A6A6BB4740B5A09C0D9E12334047EC6EF9A3BB47404C8688409A1233404E870442A1BB4740E036AEDA901233402DC3C9479CBB47405C63867C86123340E38519BF95BB474001020000000D00000055A0BBC914123340A8C821E2E6BB47406DA983BC1E12334025462AE7E6BB4740F1C869995612334001704793E6BB4740F2310EE48F12334049C62066E5BB4740B407B53A94123340FCCCB458E5BB4740A05C099398123340A2C96A5FE5BB4740A5D70BAAB21233406B48DC63E9BB4740130B7C45B7123340E84F1BD5E9BB4740EE539FF53A1333404D1BC4BDE8BB47407B78E0AD3D133340C465CBA8E8BB47401B081390401333407D433C6DE8BB4740C631923D42133340B370A312E8BB474019B4EB39441333401ECB715DE7BB4740"
1333946;"Lenhossék utca";2693;"Budapest IX. kerület";"1953-12-03";"";"0105000020E61000000600000001020000000400000072BAD16CC3133340A59828E730BD47404F1432A1931333404578C59D1CBD47401C9A0D8D82133340A8565F5D15BD47409F831DB5781333407497C45911BD4740010200000003000000B1F1AA18F8133340CADC216A47BD47408231C797F51333401866FC5646BD474072BAD16CC3133340A59828E730BD47400102000000020000003F9AA03CE21433405B2ACA00ABBD4740C9C04BBA771433406C770FD07DBD4740010200000003000000C9C04BBA771433406C770FD07DBD4740C68B8521721433405C2CFB647BBD474019CE90854314334054C72AA567BD47400102000000020000008B71FE26141433407657D17A53BD4740B1F1AA18F8133340CADC216A47BD474001020000000400000019CE90854314334054C72AA567BD47400A7B7F283D1433409DF529C764BD4740BDEB223B25143340BA19C9795ABD47408B71FE26141433407657D17A53BD4740"
1333946;"Szvetenay utca";2693;"Budapest IX. kerület";"";"1953-12-03";"0105000020E61000000600000001020000000400000072BAD16CC3133340A59828E730BD47404F1432A1931333404578C59D1CBD47401C9A0D8D82133340A8565F5D15BD47409F831DB5781333407497C45911BD4740010200000003000000B1F1AA18F8133340CADC216A47BD47408231C797F51333401866FC5646BD474072BAD16CC3133340A59828E730BD47400102000000020000003F9AA03CE21433405B2ACA00ABBD4740C9C04BBA771433406C770FD07DBD4740010200000003000000C9C04BBA771433406C770FD07DBD4740C68B8521721433405C2CFB647BBD474019CE90854314334054C72AA567BD47400102000000020000008B71FE26141433407657D17A53BD4740B1F1AA18F8133340CADC216A47BD474001020000000400000019CE90854314334054C72AA567BD47400A7B7F283D1433409DF529C764BD4740BDEB223B25143340BA19C9795ABD47408B71FE26141433407657D17A53BD4740"
1333947;"Lenkei János utca";2693;"Budapest IX. kerület";"1938-02-15";"";"0105000020E610000002000000010200000005000000828FC18A53173340C0CA468C43BC474073C9271A5A173340EB13E5773FBC47408448861C5B173340B09F0FE03EBC474019D5D8147E1733405023884E2ABC47401673C6E699173340E042C3071BBC4740010200000003000000B330FAC044163340C5234CACE7BC47405B51949570163340CD70A884CCBC47405B9FCD0589163340C9FE1E61BDBC4740"
1333947;"Lenkey utca";2693;"Budapest IX. kerület";"";"1938-02-15";"0105000020E610000002000000010200000005000000828FC18A53173340C0CA468C43BC474073C9271A5A173340EB13E5773FBC47408448861C5B173340B09F0FE03EBC474019D5D8147E1733405023884E2ABC47401673C6E699173340E042C3071BBC4740010200000003000000B330FAC044163340C5234CACE7BC47405B51949570163340CD70A884CCBC47405B9FCD0589163340C9FE1E61BDBC4740"
1333948;"''";2693;"Budapest IX. kerület";"";"1874-02-19";"0105000020E610000005000000010200000005000000ED3FD763C7113340183CF14174BD47403FD296299C113340127640C868BD47407E86DCB17D11334057B1F84D61BD47403E5B07077B113340A5C409A760BD4740888F3E9C76113340340F60915FBD4740010200000003000000F4098FEC00123340E0A936EE83BD47401415BBC7E31133402C60A7FD7BBD4740ED3FD763C7113340183CF14174BD4740010200000005000000AFAF1AF09E123340E580B80611BE4740BD2F78E283123340B73E517EF7BD4740EE5AE784751233408242F3EFE9BD47401FD37F7B4312334070A5E892BBBD474032A605D440123340EF14BC32B9BD4740010200000002000000079ED6C8091233400E982C9386BD4740F4098FEC00123340E0A936EE83BD474001020000000300000032A605D440123340EF14BC32B9BD4740BD7D0C0C0F123340909E228788BD4740079ED6C8091233400E982C9386BD4740"
1333948;"Liliom utca";2693;"Budapest IX. kerület";"1874-02-19";"";"0105000020E610000005000000010200000005000000ED3FD763C7113340183CF14174BD47403FD296299C113340127640C868BD47407E86DCB17D11334057B1F84D61BD47403E5B07077B113340A5C409A760BD4740888F3E9C76113340340F60915FBD4740010200000003000000F4098FEC00123340E0A936EE83BD47401415BBC7E31133402C60A7FD7BBD4740ED3FD763C7113340183CF14174BD4740010200000005000000AFAF1AF09E123340E580B80611BE4740BD2F78E283123340B73E517EF7BD4740EE5AE784751233408242F3EFE9BD47401FD37F7B4312334070A5E892BBBD474032A605D440123340EF14BC32B9BD4740010200000002000000079ED6C8091233400E982C9386BD4740F4098FEC00123340E0A936EE83BD474001020000000300000032A605D440123340EF14BC32B9BD4740BD7D0C0C0F123340909E228788BD4740079ED6C8091233400E982C9386BD4740"
1333949;"Lobogó utca";2693;"Budapest IX. kerület";"1962-01-01";"";"0105000020E610000002000000010200000009000000C7212C746F1D3340035B25581CBB4740F7C2AE377B1D3340A4C8B5FC1BBB47407885F4CAAB1D3340580394861ABB4740F5335074B81D3340D52478431ABB4740CFC023850D1E3340770E0AEF17BB4740D2AD32AE131E33408318E8DA17BB4740ACF3B924181E3340D0C99C7818BB47407B1BF6D61B1E3340CFDD095119BB4740A3EA573A1F1E334064B14D2A1ABB4740010200000006000000C7212C746F1D3340035B25581CBB4740D3C66C24641D334051B0B5AD1CBB47404877C6AD381D3340CDCB61F71DBB4740405475EA251D3340A304FD851EBB4740A77BF88D0A1D33406129DC3C1FBB474031BA17F3CE1C3340D8E3744820BB4740"
1333950;"Máriássy utca";2693;"Budapest IX. kerület";"1900-10-11";"";"0105000020E61000000A000000010200000006000000FA19CD80691333408C26BCA9EDBB4740A222F36D66133340B3316596F3BB47404512BD8C62133340F975960FF7BB47401532FC4C62133340286AC427F8BB4740E5C1CC2D631333404AAA0029FBBB47408F3B003D68133340DDD330D7FDBB47400102000000040000008F3B003D68133340DDD330D7FDBB47409FAEEE586C133340001AA54BFFBB4740A7B4595073133340AC4324F900BC4740CA17B49080133340AB3DEC8502BC4740010200000002000000CA17B49080133340AB3DEC8502BC4740475BF0FD68133340700B96EA02BC47400102000000020000003DB3C986DA133340C48E6BE80BBC474088EEFE1DF613334033D6485C11BC474001020000000300000088EEFE1DF613334033D6485C11BC47400DEB7C2E0914334096A3B6C315BC47403ABCD6941A143340358F0DEE18BC47400102000000080000003ABCD6941A143340358F0DEE18BC4740EB9D1BE43F143340252598C51FBC4740BA47DB9D5A14334082774DA324BC4740ED8B3A29821433401361C3D32BBC474043D3C89D881433407E117EF32CBC4740DCD1A4B9BA14334050B637AE35BC4740BD1EA743021533406C5622F543BC47406F6AFBB20F153340008052A346BC4740010200000002000000475BF0FD68133340700B96EA02BC4740AC0E6F8C53133340A57A7C8C03BC4740010200000006000000CA17B49080133340AB3DEC8502BC47401B4F5F2A91133340B114C95702BC4740014C1938A0133340AB0FDA6102BC474074E89903A913334046E80C3103BC474076E91505B0133340CEDF844204BC474095AF157EBA133340C2A15CBF05BC4740010200000004000000AC0E6F8C53133340A57A7C8C03BC4740B31FCE68501333403A6865B103BC47406325E65949133340E0A69AB404BC474056968D73401333405C32D81E07BC474001020000000200000095AF157EBA133340C2A15CBF05BC47403DB3C986DA133340C48E6BE80BBC4740"
1333951;"Markusovszky tér";2693;"Budapest IX. kerület";"1964-12-09";"";"0105000020E6100000050000000102000000030000000FB56D18051133402019BCF957BE474025581CCEFC10334029649DE051BE474052C94ADDDF103340B7C4DB943CBE474001020000000200000000B10001C61033406ACEB00749BE474052C94ADDDF103340B7C4DB943CBE474001020000000300000014ED2AA4FC103340912683482BBE47406DD38ED1F01033407C478D0931BE47407D5468C5DC103340A7A7D94D3ABE474001020000000200000052C94ADDDF103340B7C4DB943CBE47407D5468C5DC103340A7A7D94D3ABE47400102000000030000007D5468C5DC103340A7A7D94D3ABE474049BA66F2CD103340355948652FBE4740C94F4FC4C71033400EBE30992ABE4740"
1333951;"Úttörő tér";2693;"Budapest IX. kerület";"";"1964-12-09";"0105000020E6100000050000000102000000030000000FB56D18051133402019BCF957BE474025581CCEFC10334029649DE051BE474052C94ADDDF103340B7C4DB943CBE474001020000000200000000B10001C61033406ACEB00749BE474052C94ADDDF103340B7C4DB943CBE474001020000000300000014ED2AA4FC103340912683482BBE47406DD38ED1F01033407C478D0931BE47407D5468C5DC103340A7A7D94D3ABE474001020000000200000052C94ADDDF103340B7C4DB943CBE47407D5468C5DC103340A7A7D94D3ABE47400102000000030000007D5468C5DC103340A7A7D94D3ABE474049BA66F2CD103340355948652FBE4740C94F4FC4C71033400EBE30992ABE4740"
1333952;"Márton utca";2693;"Budapest IX. kerület";"1874-02-10";"";"0105000020E610000005000000010200000003000000C7855EDACB133340094BE1E6F9BC47401EB97F76D1133340FB761211FEBC4740341DF0AFD4133340C58B2A68FFBC4740010200000003000000341DF0AFD4133340C58B2A68FFBC474037177FDB131433409AB0A2AB19BD4740D0590B58171433409377691E1BBD4740010200000002000000E5CC1BCCCB14334066D6F78667BD4740A2DFADE2431533400B69E8FA99BD4740010200000004000000D0590B58171433409377691E1BBD47409972744B611433400007488F3ABD4740E6E4EA6C6D14334074C9DD8C3FBD47405F6D7B7198143340DC9843F751BD47400102000000030000005F6D7B7198143340DC9843F751BD474094C6C3D6C7143340372A81DE65BD4740E5CC1BCCCB14334066D6F78667BD4740"
1333953;"Mátyás utca";2693;"Budapest IX. kerület";"1874-02-19";"";"0105000020E610000003000000010200000002000000A2C0F16BDA0F3340CABCFA1D2FBE474099A6BEE25F10334045A79D503EBE4740010200000005000000D06ADCF6980F3340FBFBD69821BE474017258D76810F3340BC7A15191DBE474018F439D2740F33407B7D52921ABE47400A0044B0600F3340897F338C16BE47408400CFAC5B0F3340B9EF62AB15BE4740010200000002000000A2C0F16BDA0F3340CABCFA1D2FBE4740D06ADCF6980F3340FBFBD69821BE4740"
